standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,44,2020-01-01,9:22,9:24,82,7.95,5.9,226,6232,3920,57,3.3,39.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,AP/JK,-,-,-,-,-,-
7,1,44,2020-01-02,09;56,9:59,121,7.83,6.1,181,6630,4180,60,3.1,147,-,-,Surut,Keruh,Normal,Ada,Tidak,Tidak,ARP,FP/BK,-,-,-,-,-,-
7,1,44,2020-01-03,9:46,9:49,88,7.76,6.89,231,6290,3960,58,3.35,67.3,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK/.RT,-,-,-,-,-,-
7,1,44,2020-01-04,8:55,8:58,106,7.58,6.9,228,6180,3890,58,3.32,90.7,-,-,Surut,Agak Keruh,Normal,Ada,ADA,Tidak,ARP,FP/JK/.RT,-,-,-,-,-,-
7,1,44,2020-01-05,9:21,9:23,79,7.78,6.99,233,6120,3870,58,3.31,92.6,-,-,Pasang,Agak Keruh,Normal,Ada,Tidak,Tidak,ARP,AP/NB,-,-,-,-,-,-
7,1,44,2020-01-06,10:15,10:17,54,8.02,6.05,220,5870,3700,58,3.1,49.2,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/NB,-,-,-,-,-,-
7,1,44,2020-01-07,9:27,9:30,151,8.02,6.06,209,5330,3360,56,2.8,148,-,-,Surut,Agak Keruh,Normal,Ada,ADA,Tidak,ARP,BK.FP,-,-,-,-,-,-
7,1,44,2020-01-08,10:30,10:32,184,7,6.02,312,6670,4202,58,3.1,186,-,-,Surut,Keruh,Normal,Ada,ADA,Tidak,ARP,RT/FR,-,-,-,-,-,-
7,1,44,2020-01-09,8:58,9:01,56,7.89,6.59,213,5910,3730,56,2.9,79,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2020-01-10,9:46,9:49,52,7.33,7.18,224,5140,3240,56,2.95,51.6,-,-,Surut,Agak Keruh,Normal,Ada,ADA,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2020-01-11,09;40,9:44,61,8.1,6.41,182,6490,3440,57,2.93,81.3,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2020-01-12,9:29,9:31,63,8.03,6.23,184,5670,3570,59,3,81.7,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,Tidak,ARP,BK/NB,-,-,-,-,-,-
7,1,44,2020-01-13,9:21,9:23,41,7.66,6.05,195,5740,3620,59,3.1,46.3,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/NB,-,-,-,-,-,-
7,1,44,2020-01-14,9:43,9:46,57,7.67,7.1,186,5750,3630,60,3.11,59,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/FR,-,-,-,-,-,-
7,1,44,2020-01-15,9:55,9:58,51,7.98,6.78,175,6440,4060,58,3.2,42.4,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/NB,-,-,-,-,-,-
